mtime,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
6898,10117,46286,19629,38023,37167,39354,9024,41348,6084,45414,28551,27481,10583,37931,1012,21631,1404,35007,39630,13989,20312,13634,17415,30498,10833,47233,15897,39750,48837,46142
6899,2311,21585,19715,37176,30132,23136,33775,49809,5301,7789,10510,10451,19375,34532,1182,36958,42606,40611,18610,5275,6626,48406,6379,2070,44731,10508,3152,49181,28094,10638
6900,4308,29629,15444,8893,47733,6677,11642,41633,2862,37929,45505,9913,30589,20300,45630,3104,4376,42454,18368,14805,35603,18000,1216,40263,40509,44075,34972,6781,20477,46222
6901,33522,21742,30595,31218,9157,19329,10803,29476,7017,28151,34869,39159,32918,3924,13253,9033,25413,19599,3578,16935,21986,11776,9570,46692,45575,33038,37861,10731,25686,18947
6902,14600,7628,16491,11642,15364,8195,26765,26317,33116,1234,2660,48703,30912,23862,46056,39293,48685,5283,13524,41443,13198,48025,15951,6192,6570,6428,49189,33833,39906,39235
6903,41038,35882,39933,48655,45343,43170,1646,3381,11528,4489,11853,19715,11059,29684,43633,16285,7853,26309,31522,11052,22194,9882,48708,44180,9099,33363,36286,24805,26564,29994
6904,4072,35019,29293,31343,12421,43155,4323,41684,47794,1731,26000,35544,22939,18764,21130,37406,44411,12902,49574,20626,13252,19223,38061,7596,28210,16781,29722,14537,35627,44652
6905,39823,21454,2141,5918,23385,3943,16367,48586,21201,5647,45617,33061,41566,39527,41422,19500,39965,25380,41077,15351,24511,40864,27079,18912,21483,31747,2925,38207,43556,30098
6906,48092,17693,35953,3555,19503,41185,39894,10057,9361,5285,13775,5564,32680,10149,41403,31017,16638,40290,48883,22545,16488,42538,34942,39933,20033,6755,6744,9292,28215,45338
6907,45887,48862,30129,7035,26929,7730,28017,36854,4642,39579,3494,34158,23824,28273,4556,20161,29760,17678,3399,9022,3385,27754,24554,9548,36999,26812,3023,25031,20692,21013
6908,37392,35871,12506,22705,3316,24259,30856,42285,29055,6063,42994,38086,17603,46923,26566,43762,15396,2140,15428,24025,9995,22016,25129,34835,47776,49273,10953,2539,16972,35976
6909,17090,25773,48873,28540,23531,28429,35583,46639,31585,38626,10264,13170,49221,22915,15468,30303,45203,13037,33052,19657,7707,31339,17697,4654,9189,7647,49406,24959,15150,7155
6910,41425,29365,38997,39459,10776,6333,45616,16076,39123,12857,30165,6002,22963,16455,18098,6091,20263,29541,36411,23419,27222,15424,31296,34725,36792,18448,4577,1250,45999,48628
6911,13583,32460,16020,15446,6965,17505,1549,7410,24206,25821,29002,12803,25442,34470,33013,27744,38282,42337,1845,29589,16015,20817,47388,21192,8236,2054,12441,46887,46421,29343
6912,2810,6995,22318,42846,19289,7139,24405,34081,1523,10674,11058,35411,37380,13801,8700,14745,27631,3262,2646,10084,47990,33514,29055,10812,47859,15123,1470,35459,48339,28203
6913,47169,30277,25523,38516,1056,18648,38403,37564,34302,43383,22429,16370,2378,32481,44080,24828,10915,23206,20625,42759,15858,1345,46970,28752,29051,31078,27628,20917,6589,8118
6914,19649,27695,41977,20185,8118,34022,42290,20145,15621,1141,7403,41103,42941,47523,39663,10310,28488,23152,13327,9817,20086,31263,22655,10193,41984,19989,11883,21336,6775,23141
6915,6481,47985,46158,47410,46046,38448,39799,40820,2662,17449,6950,13142,23075,29179,13770,5754,30856,24079,23979,30797,8579,20653,7333,9154,41600,36679,43363,23639,29303,44628
6916,32503,10395,12405,40357,6186,12502,47636,28618,40463,14987,18992,47881,14678,49155,6722,3263,10456,1843,39941,24228,28209,25636,31548,22326,40710,14375,34545,44055,44637,46826
6917,35509,29581,27183,5283,19893,45189,25796,42546,14946,23851,4479,42584,18857,31523,13090,30889,31433,44758,12837,6835,2176,29138,33618,39968,19756,40083,6228,11498,30796,42444
6918,9105,33476,15501,22060,30652,33964,10736,22810,28934,45931,39162,17560,36153,19935,13587,9948,3510,39909,46709,43730,25233,38177,7268,30257,9338,4152,40050,28738,41529,47373
6919,44041,18664,49748,20329,25580,4377,35578,8545,12191,19995,18914,29576,14804,12285,8619,35261,23582,27818,47304,36149,19637,18991,6642,32152,42685,24533,5199,9214,47447,7450
6920,32642,25706,4632,25483,15963,4956,27638,24859,9900,9847,28282,46570,37709,15395,19870,33140,16168,19881,43379,8487,42516,12498,11824,19844,36159,9795,19767,29899,35608,14027
6921,4460,5474,17271,25054,13361,13114,2773,45440,5604,40317,43768,33310,26677,41822,15834,45380,8223,16002,37999,35185,33858,43583,11205,23823,15336,38107,9727,13255,35391,40906
6922,13250,33671,2624,40695,13636,20194,28792,16859,35555,27472,7396,20677,16106,43365,33852,6173,23921,27630,19014,18709,42231,35373,1216,38404,35738,25480,44461,30668,20662,46088
6923,2570,40291,49126,31901,44808,34749,46562,38266,7140,24975,39899,4578,33518,3619,23201,6353,44160,31336,45278,24686,18294,23151,45044,33184,34821,17950,18853,8708,47779,29076
6924,32768,33000,49160,42408,46932,16917,19235,19662,14273,40649,13992,34483,29648,47402,33187,40743,22084,37868,24330,33263,25019,8717,38981,27220,44638,4144,34559,25162,1234,29262
6925,46023,49589,36532,17096,39504,46478,29119,23340,1430,33101,4782,38622,1900,28189,15604,25094,46752,29174,12892,21404,46037,1012,45104,45327,9999,24330,6375,21990,40832,47523
6926,45973,46747,48213,47087,48836,10170,8686,18723,39852,9790,36179,7213,31112,17930,29392,41630,36433,35144,6703,22039,19089,23678,36689,24482,14225,21265,25475,4914,46366,4753
6927,41817,26915,13969,30674,45771,6160,31245,37959,49552,21333,12713,2591,30829,28973,3479,1408,12576,34353,38384,17308,4693,49153,10298,33749,4348,40493,30577,4970,43994,7963
6928,48054,25363,11896,5292,36843,12945,40839,21239,1758,17812,3029,44091,17882,37546,24207,41609,2545,27856,35563,7763,47663,15468,44791,12283,6249,29795,44908,42758,34318,25106
6929,2628,42430,34952,1138,15485,48786,23948,24595,24049,39639,48485,41574,14263,18532,48150,22572,22806,14012,22568,30990,31637,42264,35457,42337,22636,7887,32560,38173,40943,26867
6930,39620,4297,21650,23299,41427,23174,14569,18073,36268,8259,20736,1522,33306,26754,39008,36992,17648,22350,15684,25314,34209,25998,14244,49139,36201,8488,37820,6982,14363,9770
6931,37793,14357,36948,45029,41593,43778,27316,34094,38966,12079,16729,35850,28307,44307,31877,49071,41554,46729,39000,10504,25988,18475,6417,23532,34971,9961,33086,43812,9566,46158
6932,15228,33562,41575,6888,49377,26636,32253,39563,1970,14885,27098,39906,32216,41588,16358,27846,10974,24906,48338,32315,44739,49348,5805,46426,42436,44666,8184,31963,42460,6408
6933,25418,42147,36840,48428,42056,25880,31254,13214,28408,6385,15648,27680,42404,25754,42403,3815,34711,35739,7087,14270,47562,11769,16589,14491,31815,46847,39433,26944,20883,48939
6934,41822,8734,48797,43622,5133,29310,44105,16753,1241,17758,40069,1220,19242,2722,36444,23860,38186,2966,2064,2422,11794,36535,16926,29448,2590,41234,10149,16641,42919,41635
6935,25305,31103,28368,13798,13352,10665,49806,4163,6006,17887,42771,45686,38018,37000,14140,46117,39370,8322,47615,16335,8443,23004,43330,27868,20341,3091,8470,19358,1782,30161
6936,19053,15659,17888,45373,6634,21816,45382,21314,6413,49448,29800,24876,35645,34975,26382,48762,48206,6705,42332,20280,43670,2765,41613,28247,25963,46435,1425,47357,13441,38726
6937,13909,6587,44023,2754,11502,1179,14531,40250,29983,49226,14885,40392,44466,47783,11667,13626,17477,6160,37116,47419,23975,44820,48625,8241,20645,48808,32638,31685,22781,10856
6938,5720,15518,42544,16764,8599,44672,27268,9849,46837,48115,45868,30306,6915,29285,28213,42988,20883,41312,24761,8174,23717,11472,32380,43538,44761,33296,41109,38709,44291,20335
6939,14613,15950,1057,41444,26615,46257,48103,30351,21113,46858,12296,18510,32120,26525,3158,17395,17964,29717,42022,34471,28241,44786,4114,41743,18192,19382,11678,7522,45108,44907
6940,28892,22086,36626,13556,49401,16709,42528,28216,45838,12105,9540,6475,30134,34411,7913,17301,43294,27599,7428,48098,41664,31633,39476,31019,36678,37617,29972,35583,22429,27738
6941,36992,3274,42091,4146,38096,47646,13240,1616,11308,3509,48698,28517,8792,17574,43403,22637,8519,15800,38697,4112,2738,16862,42224,11040,47343,21231,3264,12954,9676,38317
6942,12088,11901,45791,11755,13789,23491,4707,37088,16423,41247,49939,23578,33759,40593,8831,19527,48287,32986,8998,37008,48186,4741,18659,47962,33666,8974,25942,49498,25806,35867
6943,37357,43332,41920,21112,31171,37244,36663,34396,10550,13824,22839,38493,26020,44676,3561,39127,19275,23830,18777,23185,43389,28876,37089,29700,11536,12840,29565,9564,15972,6767
6944,26515,11805,27324,25197,48821,12024,38698,1453,40309,48462,3716,22956,25586,48873,40887,22880,28378,43295,13667,1906,32715,34710,36819,40289,25587,18848,7885,9012,13271,40271
6945,40534,29641,9028,28708,8888,20495,5673,21053,13951,45884,36731,20948,6664,44822,38638,3170,42950,49371,43383,13647,29765,13968,44055,8130,49965,10782,14624,33566,48590,6569
6946,7107,40029,35995,26471,9085,39210,19938,27952,9320,6871,43268,18457,35719,28267,1406,41734,32357,48299,6789,14495,42765,8593,13249,19333,1370,44486,16101,3126,37651,13460
6947,49609,27216,33406,20846,41116,7337,26935,37230,8754,2678,37068,30265,18767,25219,43752,4543,31968,35955,24306,17658,45599,20534,28740,27448,43453,15315,28168,45027,14075,8767
6948,41157,9089,25328,7025,29293,34395,8431,40208,20980,43258,44296,39499,27612,13482,28756,12127,20549,32025,49392,29003,36946,5719,2080,3594,24390,48750,49899,36970,45332,44851
6949,26369,37487,37349,8878,45682,6340,47030,36037,27895,41755,37503,17599,49716,31258,8574,29554,6382,29944,7927,4230,34452,34179,42264,41325,33126,24335,5044,35434,31123,38723
6950,3080,26276,8026,39895,36670,42967,35592,34753,25402,44442,26178,3878,45681,33896,49507,4660,33195,38932,8313,47156,18298,5037,39263,32292,44504,40064,24981,16076,18557,34661
6951,13782,41732,41595,41302,32359,20475,47486,41393,11969,29870,16561,20675,36084,5666,27093,19915,22682,24281,33293,30864,1376,36438,27859,33153,38418,2985,28888,18068,18722,2361
6952,24476,38762,21357,17143,16144,46016,36128,45118,16287,49674,41542,13154,24827,8005,12600,36933,5852,17995,43754,37303,8233,31780,49199,27988,40280,27141,20617,45659,36614,20457
6953,26562,7222,19312,25282,35868,13251,40878,43265,11991,23536,33990,39137,44561,11202,26579,47339,21846,49825,6547,46498,23073,23256,8622,22070,49420,24735,10838,32162,31952,17741
6954,22545,21456,34435,27192,37195,12867,42771,16556,40742,18589,22406,36601,29025,7082,46057,42807,38681,46743,28123,10085,26220,34048,13801,4574,43750,26203,25360,45004,20241,1650
6955,24854,16753,43511,23084,1092,11073,18210,42355,18496,47826,13734,11466,27339,12786,37520,30690,5631,38167,41089,46911,1137,31207,27796,47663,1910,46195,31610,1439,42909,32578
6956,29363,20065,9701,41452,32942,9985,29121,25710,40287,8621,23988,22992,20626,11889,28061,1344,4336,20217,23911,21439,48392,26381,28184,12299,24106,37557,4081,30582,24384,40737
6957,43649,24094,7925,21803,20984,49944,17050,16668,26366,15781,48095,39597,32455,5638,20880,13745,44353,28887,49359,35552,2569,17474,8974,18755,44996,6609,44246,43619,36335,32255
6958,29002,42177,47822,6878,48834,40037,31534,28497,42539,1577,14110,16208,17762,4308,12237,23054,26179,13150,13967,35892,17444,33536,30660,33455,7636,29811,44951,16291,21983,49006
6959,31807,15984,37831,2908,3023,40155,10805,30857,23399,26735,45011,31088,27635,22427,34684,15247,26628,41923,2527,28460,31288,4945,26820,16130,20812,6952,11506,12315,30191,30223
6960,14449,44468,8524,1492,17074,30554,12463,28182,8441,21031,27803,16805,4357,7884,47912,2439,28668,30592,39654,9979,23646,5569,28014,11441,48252,12606,35227,10136,38066,8384
6961,31178,43294,45053,47612,19888,12670,38916,17414,24975,48461,20468,19451,29589,2148,42026,2944,12263,12569,38697,44955,48438,49824,39513,3026,6158,1954,22694,47536,32338,12134
6962,43016,2391,5156,2384,13963,17446,46972,9827,12744,15597,47618,23787,7595,6110,27566,49403,25662,14284,41097,40959,30942,13923,34251,29402,4803,12242,10229,41262,8135,6180
6963,22398,1882,12464,46711,35568,21159,41419,3170,16469,1489,14858,21420,18534,47669,23625,10158,10712,18745,10304,15393,9110,21574,21617,44036,24834,23826,48540,9471,32455,26200
6964,39138,42801,15952,40129,11924,47772,14214,47309,14095,26192,40015,46566,47099,10560,23429,20573,2257,17754,11535,26449,11081,41892,10405,25057,13127,49247,29590,24567,32815,46170
6965,37606,36392,1412,31577,37212,49833,18957,19227,24968,49998,23707,36250,46905,7865,20005,6293,36710,29301,16565,39286,2286,19493,31898,9696,13532,42464,37849,43637,37615,5262
6966,34294,28152,48172,49114,36641,3006,16868,5974,32187,9123,16658,12832,15171,29742,24451,3114,13949,5989,28143,18912,23156,48522,45929,30066,4275,49855,28547,37652,32911,37791
6967,39046,46961,30234,6781,48604,11227,43954,44220,34135,42354,4636,19056,28008,39852,35432,24094,25262,45099,37120,46795,10998,17849,3566,38991,37502,21306,12185,48745,45198,42957
6968,37463,21533,1194,6471,7068,19825,41404,5784,48657,1614,11172,44601,10665,48284,28310,12588,45005,47665,28211,34651,11035,1492,41321,26215,34507,26746,48430,21448,30056,3546
6969,37474,37565,6655,11650,27485,14402,25980,30448,36211,40376,27158,15365,17080,6199,35011,22758,49001,17278,21794,12716,38503,48968,41654,5460,6308,6513,48037,22106,22307,5044
6970,37535,14668,10087,47503,45985,16937,7362,21153,47384,23446,9857,2855,9688,24924,35867,32141,42752,2155,44358,45378,6439,16045,15836,18870,40662,46260,3506,3543,43091,19639
6971,31083,32601,49523,23316,44086,29707,11252,38601,38651,43727,29936,41378,12202,20337,44212,9291,35721,24023,22243,32138,43706,25844,31652,47375,39813,28827,32216,38798,37115,16013
6972,20258,48754,11148,27238,20636,32603,21972,6904,44975,42754,19555,16829,34275,20728,28050,30389,8774,26640,28107,13202,32221,47302,24612,48996,29677,39232,32019,23194,26175,2766
6973,9749,35721,28958,15690,15733,35713,29415,11719,37694,30922,45383,49440,31317,40672,35368,15774,48400,4791,11432,37379,17718,26604,36520,23940,49951,20278,6100,46707,22532,9668
6974,3202,15503,6017,38022,35771,25706,32246,25577,9979,30797,24805,23395,17537,37286,36185,18871,28072,16705,18503,14521,1478,32551,36886,11519,18882,18549,48364,26441,37141,45442
6975,25785,32175,42324,18807,25642,30768,13739,33745,34885,17102,36753,43102,5665,17840,11706,29728,18179,19085,4574,17084,4569,3876,18229,49768,33681,40873,18405,15882,18962,7929
6976,47429,47186,10457,2689,4634,18137,24461,12169,48152,29641,23928,16615,37575,14818,20734,12705,39103,21929,1925,30779,35795,9689,30478,46531,34636,12540,6609,48765,15702,46637
6977,34009,38981,9471,10159,23325,25565,40585,49072,17983,20226,6244,8907,35092,28865,30789,26795,49212,38057,32835,47311,24824,45490,3653,29058,47915,10757,14480,14939,39768,49778
6978,24951,23049,42338,37947,32964,42559,22220,40575,42242,31892,24962,23444,16692,42973,15325,46541,36827,2230,34347,13800,49182,37379,41571,48376,8906,49561,13947,30711,46783,27676
6979,6655,4213,44433,8837,6732,26632,19913,20746,27521,35952,38912,8518,38853,7532,15096,2975,42914,1244,45450,5249,30949,34486,15098,17671,4100,17775,12750,26569,16167,13990
6980,31258,43242,44160,31442,5573,29594,1341,3483,40855,34765,14304,20571,3714,1073,8786,36142,15378,46268,11700,25849,44561,24603,37723,38751,22798,38805,28529,14462,19534,46231
6981,27061,33144,30678,40453,33505,36362,11001,10269,34532,29890,13450,23746,35299,13425,18295,41970,42040,15348,39244,19189,48262,6373,25834,32925,39776,44984,3029,20859,9360,40912
6982,44937,41501,3807,17458,23344,40893,34894,35175,2920,16613,38192,49254,12475,38141,6148,45822,27940,4685,29796,49055,32163,46479,29349,19188,34987,24235,42422,26200,49447,25500
6983,27034,45136,3783,12618,46469,44105,13748,10038,46588,1328,5485,27359,14340,39277,44592,14739,36386,38365,43810,36518,17185,39947,22332,16454,26021,4543,25038,24778,11498,12759
6984,19032,33483,4816,26125,5223,31330,20392,33613,33459,38777,41247,14064,16169,34115,39127,40299,8937,9198,23683,39718,42377,47612,26268,5619,12372,46687,32436,48053,28762,7255
6985,31850,16532,34077,26437,47937,43129,37775,3133,31399,47245,17477,2213,9805,16371,3361,21304,39370,18902,49114,5319,23334,16817,28716,46932,26419,17883,27785,15894,20053,1995
6986,2033,19128,39931,1388,2579,46346,19546,20864,42710,11002,21039,8640,6197,3785,17043,41676,43466,6870,19997,9350,30392,5398,48519,15020,20007,33874,28872,28117,9612,38634
6987,5334,25434,47027,37399,40457,22615,9779,24592,10294,27873,13857,26741,13401,27656,41430,8682,13542,10748,32063,8936,18511,35816,40813,42383,11273,26087,17838,16209,36491,16306
6988,38245,3007,14312,33801,3341,2145,42476,48709,12810,5753,7599,31333,25567,6077,36127,8466,12766,5766,19147,35627,9703,23058,2306,17316,13355,7906,18243,34781,14998,12064
6989,2940,35471,22845,36215,18246,4520,31825,37720,26453,10891,21594,41357,24556,21129,41461,15069,2324,36216,17559,32993,9087,7855,43143,31926,16491,1989,39627,40806,35859,14614
6990,28489,1138,18957,30631,36837,5190,45295,39389,13898,7693,40980,10501,37062,1176,31507,43492,7778,25354,43696,36900,31935,18570,8211,16889,19734,39295,36594,31662,17960,8766
6991,28811,28963,27624,6282,36693,19518,47906,28277,25845,15125,43122,14997,23472,43460,31834,31999,9321,8729,27277,44853,2610,39262,34552,32209,25608,12777,41538,43693,29913,45344
6992,4793,4830,36203,29947,42268,8596,48842,12040,14853,4274,12786,24933,20984,16294,35496,40947,46577,10407,17578,49798,49248,20005,38385,36301,11844,32139,17364,1802,4188,6103
6993,28869,47136,19466,19381,25621,37500,33680,31635,2046,46005,17826,40202,25238,38073,38371,32021,18598,34832,40387,34924,7803,7811,28830,20695,10121,17067,23327,44579,25504,5912
6994,5522,31419,32890,49245,26517,47003,38813,15664,6591,33125,24975,29268,42487,27114,39158,15952,17316,16379,33300,35120,24369,39733,12666,37074,15409,43829,45356,36569,37992,35527
6995,42848,45729,12373,42350,30960,40512,24911,45177,3926,6466,16351,33508,13023,28075,43167,25550,4532,42223,22687,27947,47291,40763,41901,16713,23822,25849,35620,26690,13247,26796
6996,19311,40478,25462,25663,42704,43886,15545,1047,34421,24759,46857,40287,19064,33068,43830,33827,31269,6814,13011,27262,25815,39615,19354,43934,20621,35726,11813,23769,5863,42720
6997,18088,12285,17575,26223,45911,37403,17941,9382,17289,42859,29922,39656,16188,37762,23325,41900,10790,41202,35072,47040,5175,18064,22827,31660,27149,4096,11369,47966,11073,5463
6998,28276,34225,39079,7258,18417,44459,34437,23786,18406,27013,31985,13625,15487,34444,26157,39958,6070,39759,39677,19851,49120,22168,14406,31228,43082,4022,25437,35484,27124,27458
6999,9872,32098,2218,28205,22000,46353,1603,17092,1687,19576,11174,37098,12690,33599,47112,5231,6480,19475,26438,33743,38212,21398,10530,29964,35430,16886,40403,41133,6749,26072
